wavelength1	intensity1	wavelength2	intensity2
329.6377258	0.0005139214920000003	329.6960144	0.0004968615249999996
329.7455139	0.0018764771519999997	329.8042603	5.235313499999967e-05
329.8533325	-0.00271970149682	329.9124756	0.00171597302
329.9611206	-0.0003589149499999972	330.0207214	-0.0008264272469999997
330.0689392	-0.0008215052080000002	330.1289673	0.0006773639470000004
330.1767273	-0.0005592899390000003	330.2372437	0.00039817660600000005
330.2845459	0.0003686814016	330.3454895	-0.00047888350699999997
330.392395	-0.0016296443069999996	330.4537659	0.0002951622009999995
330.5002136	-0.00012390781200000058	330.5620422	-0.000956271076
330.6080627	0.00157304264169	330.6703186	-0.0007741905861999999
330.7159119	0.000593526987	330.7786255	-0.00024225399800000013
330.823761	0.0009299805390000004	330.8869019	-0.00034658424099999995
330.9316101	-0.000504925849999999	330.9952087	-0.0002737576139999996
331.0394897	0.00015869643500000027	331.1035156	0.00027674157199999994
331.1473694	0.0004427473760000001	331.211853	0.0021763514959999997
331.2552185	0.0009299069649999995	331.3201599	-0.0007469337499999996
331.3631287	0.0022098175250000003	331.4284973	0.0012338291799999998
331.4710083	-0.0010423797063	331.5368347	-0.00038622412900000003
331.5789185	0.00040328130099999936	331.6451721	-0.0018229170240000002
331.6868286	-0.00036746286800000026	331.7535095	0.0009268149699999985
331.7947388	-0.0007090396250000004	331.8618774	-0.0003111436960000005
331.9026489	-0.005624971350999999	331.9702148	-0.00018986314500000004
332.0105591	-0.0008908892050000002	332.0785828	-0.0008246125650000005
332.1184998	-0.0008770455609999998	332.1869507	-0.0019807531500000003
332.2264404	0.0005701482290000007	332.2953491	-0.0006763953699999992
332.3343811	-0.0013281588909999998	332.403717	-0.0012609362599999997
332.4423218	-0.001608851046	332.5121155	-0.0005293171800000007
332.550293	0.001362371724	332.6205139	-0.0011542812000000027
332.6582642	0.0011166096669999988	332.7289124	0.0012020990299999972
332.7662048	0.0016651928889999997	332.8373413	-0.00011637178200000001
332.8742065	0.0005400457880000002	332.9457703	-0.0017859577199999996
332.9821777	2.6050489000000766e-05	333.0541687	-0.001614932437
333.0901794	0.00017858296700000009	333.1625977	-0.002479774879999997
333.1981506	-0.0012535164130000002	333.2710571	-0.000477661844
333.3061523	0.00027501105790000003	333.3794861	-4.063826060000009e-05
333.4141846	0.00021368544599999987	333.4879456	-0.0009500198000000001
333.5221863	-0.00031193485499999944	333.596405	-0.001136702951
333.6302185	0.0010464050574	333.7048645	-0.0014861556700000002
333.7382507	-0.001535777934	333.813324	-0.0022508204000000007
333.846283	0.00092846062	333.921814	0.0014695338899999993
333.9543152	-0.0020487559899999997	334.030304	-0.002265883609999998
334.0623779	0.000880212989	334.1387939	-0.0012157571036
334.1704102	0.00261679385	334.2472839	-0.0014469195139999984
334.2784729	-0.0024424782040000006	334.3557739	-0.0007739295250000001
334.3865356	-0.0014232262030000001	334.4642944	-0.0015904866199999996
334.4946289	0.00010256771900000019	334.5728149	-0.0015605371449999997
334.6026917	0.0011955667289999998	334.6813354	-0.0005559216950000001
334.7107849	-0.0012530384119999998	334.789856	-0.0013211313630000004
334.8188782	0.0007790289819999997	334.8983765	0.0005352674000000009
334.9269714	-0.0005162079032	335.0069275	0.0008387111307000001
335.0350952	0.0014555146920000005	335.1154785	-0.0010982369999999984
335.1431885	0.00011838506900000052	335.2240295	0.0005070846600000005
335.2513123	-0.00035348441000000036	335.3325806	0.00202225149
335.359436	0.00010722572899999998	335.4411621	0.0004167510782
335.4675598	8.578878000000366e-06	335.5497131	-0.0011625359770000001
335.5757141	0.0020053481571	335.6582947	0.002198864008
335.6838379	-0.0010670213959999997	335.7668762	0.0010806666689999996
335.7919922	0.0003875625407	335.8754883	0.0007325536569999999
335.9001465	0.0021539949819999998	335.9840698	0.0022253850500000005
336.0083313	0.0007582968099999997	336.0926819	-0.0019528679600000001
336.1164856	-0.001007853308	336.2012939	-0.00041438267000000126
336.2246704	-0.0006478979485	336.309906	-0.0023530508038000003
336.3328552	-2.7111964300000004e-05	336.4185181	-0.00013056933000000007
336.44104	0.00010092556499999988	336.5271606	0.000956943259999999
336.5492249	0.0005545879249999998	336.6358032	3.806035999999978e-05
336.6574402	-0.0009670266877	336.7444458	-0.00391040648896
336.7656555	0.0010815935680000004	336.8530884	0.00030568335200000006
336.8738708	6.384961300000009e-05	336.961731	-0.0009530093519999998
336.9820862	0.0010446524240000001	337.0704041	-0.00016186013999999922
337.0903015	-0.0013837480219999999	337.1790771	0.001171178883
337.1985474	0.0008004719859999998	337.2877502	-0.0007174587810000006
337.3067932	-0.0014421078380000008	337.3964233	-0.0007855892200000006
337.4150391	-0.0006000055000000004	337.5050964	-0.0021075373529999986
337.5232849	-4.50615189e-05	337.6138	0.0002654981799999996
337.6315613	0.0022316891115599998	337.7225037	-0.0010132755415
337.7398071	0.001814832911	337.8312073	0.001469699667
337.8480835	0.0006307746510000002	337.9399109	0.00024087446999999929
337.9563599	0.0017792891010000001	338.048645	0.0015790238960000005
338.0646667	-0.0008349813279999998	338.1573486	-0.00013266885070000004
338.1729431	0.0018339469100000002	338.2660828	0.0001363046400000012
338.28125	-0.002083760221	338.3748169	-0.000624099746
338.3895569	0.001726629213	338.4835815	-7.5925141e-05
338.4978638	-0.0001440392810000005	338.5923157	0.000747202459
338.6061707	-0.0010516215200000005	338.7010803	-0.0006579393499999992
338.7145081	-0.0011482704400000016	338.809845	-0.000785613440000001
338.8228455	-6.548711099999991e-05	338.9186096	-0.0006868569180000002
338.9311829	0.0006472659299999999	339.0274048	0.0013900881018
339.0395203	0.00024621374999999994	339.1361694	0.0008127819799999998
339.1478577	0.0005739349869999999	339.2449646	-0.0011163493599999994
339.2562256	0.0011517005	339.3537598	-0.0011934228250000001
339.3645935	0.00012657232600000057	339.4625549	-0.0011263829650000005
339.4729614	-0.00046825409000000005	339.5713501	-0.0010594269299999994
339.5813293	-0.0012576961899999992	339.6801758	0.00042953529000000143
339.6896973	0.0002738098848999999	339.7890015	-0.0023125687150000003
339.7980957	-8.272577540000003e-05	339.8978271	-0.0004944875999999959
339.9064941	0.0005541834980000004	340.0066528	-0.00024926289999999823
340.0148926	-0.0019153254110000004	340.115509	-0.0005668224759999996
340.123291	0.0004992194010000001	340.2243347	-2.9196959999999196e-06
340.23172	-0.0004621630069999998	340.3331909	-0.00232674274
340.3401489	6.460957199999964e-05	340.4420471	-0.0026600770650000004
