Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
3.519775085e+02	-3.849655390e-03	3.521259766e+02	8.032368496e-03
3.520866089e+02	2.065781504e-03	3.522355042e+02	1.406562328e-02
3.521957092e+02	-2.832939848e-03	3.523450317e+02	6.703616236e-04
3.523048096e+02	-2.449360618e-04	3.524545593e+02	4.477058072e-03
3.524139099e+02	2.195181791e-03	3.525641174e+02	8.319666609e-03
3.525230408e+02	-1.206194516e-03	3.526736755e+02	-7.697188295e-03
3.526321716e+02	5.115928594e-03	3.527832336e+02	3.866550047e-03
3.527413025e+02	6.557816640e-03	3.528927917e+02	2.663490362e-03
3.528504333e+02	7.703932468e-03	3.530023804e+02	5.320995580e-03
3.529595947e+02	-4.163912963e-03	3.531119385e+02	1.191088930e-03
3.530687561e+02	1.511209295e-03	3.532215271e+02	1.388606266e-03
3.531779175e+02	6.872074213e-03	3.533311157e+02	7.763027214e-03
3.532870789e+02	4.468927626e-03	3.534407349e+02	5.249171052e-03
3.533962402e+02	7.445131894e-03	3.535503235e+02	8.499227464e-03
3.535054321e+02	1.326351892e-03	3.536599426e+02	7.996456698e-03
3.536145935e+02	1.068013627e-02	3.537695618e+02	7.421860937e-04
3.537237854e+02	1.478397101e-02	3.538791809e+02	8.553096093e-03
3.538329773e+02	9.312191978e-03	3.539888000e+02	2.088894835e-03
3.539421997e+02	5.263814703e-03	3.540984192e+02	4.082023632e-03
3.540513916e+02	7.167845964e-03	3.542080688e+02	8.768569678e-03
3.541606140e+02	-4.667649628e-04	3.543177185e+02	1.137220673e-02
3.542698364e+02	5.393214989e-03	3.544273682e+02	2.825095551e-03
3.543790588e+02	6.520844996e-03	3.545370178e+02	3.597208532e-03
3.544882812e+02	3.618583782e-03	3.546466980e+02	1.496342884e-04
3.545975342e+02	7.463617716e-03	3.547563477e+02	6.613835692e-03
3.547067871e+02	-3.091740189e-03	3.548660278e+02	-2.920861356e-03
3.548160400e+02	7.334217429e-03	3.549757080e+02	1.284460817e-02
3.549252930e+02	3.156440100e-03	3.550854187e+02	-1.268898835e-03
3.550345459e+02	2.509439364e-03	3.551950989e+02	4.315453116e-03
3.551438293e+02	4.857128486e-03	3.553048096e+02	1.298825722e-03
3.552530823e+02	1.104522962e-03	3.554145203e+02	6.129020825e-03
3.553623657e+02	5.652015097e-03	3.555242310e+02	2.717358759e-03
3.554716797e+02	7.352703251e-03	3.556339417e+02	4.764355719e-03
3.555809631e+02	-2.001081361e-03	3.557436523e+02	3.794725752e-03
3.556902466e+02	7.482103538e-03	3.558533936e+02	3.579252400e-03
3.557995605e+02	6.058701314e-03	3.559631348e+02	5.338951480e-03
3.559088745e+02	-3.701769514e-03	3.560728760e+02	5.895591341e-03
3.560181885e+02	3.235004624e-05	3.561826172e+02	2.968744375e-03
3.561275330e+02	2.490953542e-03	3.562923889e+02	2.681446495e-03
3.562368469e+02	-2.777482616e-03	3.564021301e+02	3.094437299e-03
3.563461914e+02	1.014405023e-02	3.565119019e+02	1.639991882e-03
3.564555359e+02	-4.482791992e-04	3.566216736e+02	3.543340135e-03
3.565648804e+02	3.137954511e-03	3.567314453e+02	9.001999162e-03
3.566742249e+02	4.838642664e-03	3.568412476e+02	1.081556641e-02
3.567835999e+02	4.944935790e-04	3.569510498e+02	7.745070849e-03
3.568929749e+02	4.505899269e-03	3.570608215e+02	9.217472747e-03
3.570023499e+02	-7.440510672e-04	3.571706238e+02	1.280869590e-03
3.571117249e+02	-2.449360618e-04	3.572804565e+02	-2.705388004e-03
3.572210999e+02	2.176695969e-03	3.573902588e+02	4.656619392e-03
3.573305054e+02	9.903735481e-03	3.575000916e+02	1.675904059e-04
3.574398804e+02	1.548180822e-03	3.576099243e+02	1.155176782e-03
3.575492859e+02	8.092133328e-03	3.577197571e+02	9.612507187e-03
3.576586914e+02	3.655555192e-03	3.578295898e+02	9.522726759e-03
3.577681274e+02	-6.331366021e-04	3.579394226e+02	-8.379520732e-04
3.578775330e+02	-1.409537741e-03	3.580492859e+02	2.394148614e-03
3.579869690e+02	-1.058308640e-03	3.581591492e+02	4.997785203e-03
3.580964050e+02	2.860668348e-03	3.582690125e+02	8.517184295e-03
3.582058411e+02	7.001474034e-03	3.583788757e+02	1.067191828e-02
3.583153076e+02	2.675811062e-03	3.584887390e+02	1.413744781e-02
3.584247437e+02	5.282300524e-03	3.585986328e+02	8.840394206e-03
3.585342102e+02	-1.058308640e-03	3.587085266e+02	7.619378157e-03
3.586436768e+02	-3.276597476e-03	3.588184204e+02	-1.358679379e-03
3.587531433e+02	-1.039822935e-03	3.589283142e+02	1.149789896e-02
3.588626099e+02	7.093903143e-03	3.590382080e+02	5.338951480e-03
3.589721069e+02	1.049065730e-03	3.591481323e+02	4.405233543e-03
3.590816040e+02	5.263814703e-03	3.592580566e+02	2.394148760e-05
3.591910706e+02	-1.335594803e-03	3.593679810e+02	5.751942284e-03
3.593005981e+02	-2.962339902e-03	3.594779053e+02	1.424518530e-03
3.594100952e+02	1.659095171e-03	3.595878296e+02	-1.556196657e-04
3.595195923e+02	5.374729168e-03	3.596977844e+02	-2.094880183e-04
3.596291199e+02	-3.609340871e-03	3.598077393e+02	-8.379520295e-05
3.597386475e+02	1.529695000e-03	3.599176941e+02	3.148305463e-03
3.598481750e+02	-4.219370428e-03	3.600276489e+02	6.524055498e-04
3.599577332e+02	4.616813734e-03	3.601376038e+02	3.130349331e-03
3.600672607e+02	8.923991583e-03	3.602475891e+02	9.073823690e-03
3.601768188e+02	1.374876965e-02	3.603575439e+02	2.465973143e-03
3.602863770e+02	1.289380365e-03	3.604675293e+02	3.112393199e-03
3.603959351e+02	3.466076450e-04	3.605775146e+02	1.068987418e-02
3.605054932e+02	8.350932971e-03	3.606875305e+02	1.216227561e-02
3.606150818e+02	1.012094319e-03	3.607975159e+02	5.590337329e-03
3.607246399e+02	5.947786849e-03	3.609075317e+02	-1.358679379e-03
3.608342285e+02	6.816616748e-03	3.610175476e+02	-2.382177860e-03
3.609438171e+02	-6.197344512e-03	3.611275635e+02	4.548882425e-04
3.610534363e+02	6.927531213e-03	3.612375793e+02	6.631792057e-03
3.611630249e+02	-2.130481647e-03	3.613476257e+02	8.930174634e-03
3.612726440e+02	1.733038225e-03	3.614576721e+02	8.624920622e-03
3.613822632e+02	-7.380431984e-03	3.615677185e+02	3.992242739e-03
3.614918823e+02	6.151129957e-03	3.616777649e+02	1.058213692e-02
3.616015015e+02	-3.221140243e-03	3.617878113e+02	7.691202685e-03
3.617111511e+02	1.247787441e-04	3.618978882e+02	4.979829304e-03
3.618207703e+02	1.012094319e-03	3.620079346e+02	3.902462311e-03
3.619304199e+02	-2.075024415e-03	3.621180115e+02	3.471515607e-03
3.620400696e+02	2.047295682e-03	3.622280884e+02	1.801596954e-03
3.621497498e+02	6.372958887e-03	3.623381653e+02	3.722901223e-03
3.622593994e+02	3.096361470e-04	3.624482727e+02	1.173132844e-02
3.623690796e+02	-2.185938880e-03	3.625583801e+02	9.702287614e-03
3.624787598e+02	4.358013161e-03	3.626684875e+02	4.477058072e-03
3.625884399e+02	6.687216461e-03	3.627785950e+02	6.559967529e-03
