Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
3.496878967e+02	6.937360391e-03	3.498272705e+02	9.925402701e-04
3.497968445e+02	5.790892988e-03	3.499366760e+02	8.304103278e-03
3.499058228e+02	1.646043546e-02	3.500460815e+02	6.813047454e-03
3.500148010e+02	2.259033732e-03	3.501554871e+02	3.561467864e-03
3.501237793e+02	-1.540950689e-05	3.502648926e+02	9.777194820e-03
3.502327881e+02	1.741274376e-03	3.503743286e+02	7.064551115e-03
3.503417664e+02	4.625934176e-03	3.504837646e+02	1.085506659e-02
3.504507751e+02	7.991370745e-03	3.505932007e+02	3.098881280e-04
3.505597839e+02	-5.886431900e-04	3.507026367e+02	5.838471770e-05
3.506688232e+02	7.640033960e-03	3.508121033e+02	7.387912367e-03
3.507778320e+02	1.556360279e-03	3.509215393e+02	-3.570450237e-03
3.508868713e+02	4.089683294e-03	3.510310059e+02	3.902793862e-03
3.509959106e+02	2.758301795e-03	3.511404724e+02	-3.103372408e-03
3.511049500e+02	3.978734836e-03	3.512499390e+02	1.353178173e-02
3.512139893e+02	-2.215887187e-03	3.513594360e+02	-8.039126988e-04
3.513230286e+02	-3.195931902e-03	3.514689026e+02	2.717135008e-03
3.514320984e+02	6.031281315e-03	3.515783997e+02	5.429778714e-03
3.515411682e+02	9.553894779e-05	3.516878967e+02	7.226231974e-03
3.516502380e+02	-2.178904368e-03	3.517974243e+02	2.645276953e-03
3.517593079e+02	2.739810385e-03	3.519069214e+02	8.591536433e-03
3.518684082e+02	2.055628225e-03	3.520164490e+02	2.483596094e-03
3.519775085e+02	-3.011017805e-03	3.521259766e+02	6.723225117e-03
3.520866089e+02	3.331535496e-03	3.522355042e+02	1.484319195e-02
3.521957092e+02	-2.678172430e-03	3.523450317e+02	2.285986207e-03
3.523048096e+02	-4.222205025e-04	3.524545593e+02	2.950673923e-03
3.524139099e+02	2.185068093e-03	3.525641174e+02	7.531628944e-03
3.525230408e+02	-1.365282340e-03	3.526736755e+02	-6.786101032e-03
3.526321716e+02	6.216195412e-03	3.527832336e+02	3.884829348e-03
3.527413025e+02	4.311580211e-03	3.528927917e+02	1.854837639e-03
3.528504333e+02	7.621542551e-03	3.530023804e+02	3.795006778e-03
3.529595947e+02	-1.993990270e-03	3.531119385e+02	3.817462421e-04
3.530687561e+02	1.519377460e-03	3.532215271e+02	1.531476155e-03
