Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
3.517593079e+02	-9.196159663e-04	3.519069214e+02	6.217709277e-03
3.518684082e+02	-7.905499078e-03	3.520164490e+02	-1.092350483e-02
3.519775085e+02	-9.388079634e-04	3.521259766e+02	-6.563996430e-03
3.520866089e+02	5.279395264e-03	3.522355042e+02	1.156042516e-02
3.521957092e+02	-1.092343824e-03	3.523450317e+02	1.222826540e-02
3.523048096e+02	2.687037922e-02	3.524545593e+02	-6.415587850e-03
3.524139099e+02	3.225852968e-03	3.525641174e+02	4.028679803e-03
3.525230408e+02	1.115214266e-02	3.526736755e+02	-1.425342634e-03
3.526321716e+02	5.912730936e-03	3.527832336e+02	2.050205506e-02
3.527413025e+02	3.820804413e-03	3.528927917e+02	-1.833466813e-03
3.528504333e+02	9.156176820e-03	3.530023804e+02	5.234501325e-03
3.529595947e+02	3.998330430e-05	3.531119385e+02	-3.373207990e-03
3.530687561e+02	1.573902741e-02	3.532215271e+02	2.091017924e-02
3.531779175e+02	5.778386723e-03	3.533311157e+02	-7.575031486e-04
3.532870789e+02	-6.043876056e-03	3.534407349e+02	1.029895060e-02
3.533962402e+02	1.230366156e-02	3.535503235e+02	1.163463015e-02
3.535054321e+02	-6.984283216e-03	3.536599426e+02	2.890570089e-02
3.536145935e+02	7.294553798e-03	3.537695618e+02	-6.415587850e-03
3.537237854e+02	1.097941492e-02	3.538791809e+02	2.284876769e-03
3.538329773e+02	6.488490384e-03	3.539888000e+02	6.737140007e-03
3.539421997e+02	2.120874263e-02	3.540984192e+02	2.767205471e-03
3.540513916e+02	1.213093381e-02	3.542080688e+02	1.250653155e-02
3.541606140e+02	3.801612416e-03	3.543177185e+02	1.060504350e-03
3.542698364e+02	1.023092773e-02	3.544273682e+02	1.697734557e-02
3.543790588e+02	2.756129019e-02	3.545370178e+02	2.321051434e-02
3.544882812e+02	-7.214587182e-03	3.546466980e+02	-5.821952596e-03
3.545975342e+02	1.099860668e-02	3.547563477e+02	6.959753577e-03
3.547067871e+02	7.486473769e-03	3.548660278e+02	1.430598833e-02
3.548160400e+02	2.303198166e-02	3.549757080e+02	2.447198890e-02
3.549252930e+02	2.707669279e-03	3.550854187e+02	1.691241749e-03
3.550345459e+02	1.172310440e-03	3.551950989e+02	4.919132683e-03
3.551438293e+02	1.059557498e-02	3.553048096e+02	1.530774683e-02
3.552530823e+02	1.551352179e-04	3.554145203e+02	9.705316275e-03
3.553623657e+02	2.055141842e-03	3.555242310e+02	1.326712687e-02
3.554716797e+02	3.302620724e-03	3.556339417e+02	1.356394403e-02
3.555809631e+02	6.296570413e-03	3.557436523e+02	1.371235307e-02
3.556902466e+02	2.013399266e-02	3.558533936e+02	1.846143417e-02
3.557995605e+02	2.093525836e-03	3.559631348e+02	-5.803401582e-03
3.559088745e+02	7.870313711e-03	3.560728760e+02	1.654139487e-03
3.560181885e+02	5.509699229e-03	3.561826172e+02	-3.057839116e-03
3.561275330e+02	8.268547244e-04	3.562923889e+02	2.173570218e-03
3.562368469e+02	-7.521659136e-03	3.564021301e+02	5.624074489e-03
3.563461914e+02	8.369305171e-03	3.565119019e+02	-1.221280545e-03
3.564555359e+02	2.404915728e-02	3.566216736e+02	6.291913800e-03
3.565648804e+02	3.091508988e-03	3.567314453e+02	1.237667352e-02
3.566742249e+02	9.866279550e-03	3.568412476e+02	2.298790216e-02
3.567835999e+02	1.261073351e-02	3.569510498e+02	1.886028185e-04
3.568929749e+02	3.513732692e-03	3.570608215e+02	7.479184307e-03
3.570023499e+02	8.215769194e-03	3.571706238e+02	1.456570346e-02
3.571117249e+02	-2.992350375e-03	3.572804565e+02	1.003923547e-02
3.572210999e+02	-2.570126671e-03	3.573902588e+02	3.620555857e-03
3.573305054e+02	2.356935665e-02	3.575000916e+02	9.148783050e-03
3.574398804e+02	9.194560349e-03	3.576099243e+02	1.719995961e-02
3.575492859e+02	-2.013559220e-03	3.577197571e+02	1.465845853e-02
3.576586914e+02	2.886634506e-02	3.578295898e+02	-1.647955854e-03
3.577681274e+02	7.141017821e-03	3.579394226e+02	1.196854934e-02
3.578775330e+02	9.463247843e-03	3.580492859e+02	1.156042516e-02
3.579869690e+02	-9.460049681e-03	3.581591492e+02	-3.799883183e-03
3.580964050e+02	1.743272005e-04	3.582690125e+02	4.269844387e-03
3.582058411e+02	1.827237010e-02	3.583788757e+02	1.060504350e-03
3.583153076e+02	1.065315120e-02	3.584887390e+02	3.367333487e-02
3.584247437e+02	5.241011269e-03	3.585986328e+02	1.380510814e-02
3.585342102e+02	-1.435400546e-02	3.587085266e+02	7.330775261e-03
3.586436768e+02	2.784437267e-03	3.588184204e+02	1.089258585e-02
3.587531433e+02	1.671302016e-03	3.589283142e+02	2.878512023e-03
3.588626099e+02	3.033932997e-03	3.590382080e+02	-5.580788478e-03
3.589721069e+02	-3.452958073e-03	3.591481323e+02	-4.263660405e-03
3.590816040e+02	2.487441152e-02	3.592580566e+02	-3.132043639e-03
3.591910706e+02	-8.135802113e-03	3.593679810e+02	8.054268546e-03
3.593005981e+02	-9.057017975e-03	3.594779053e+02	-4.838744644e-03
3.594100952e+02	8.849104866e-03	3.595878296e+02	-4.708887078e-03
3.595195923e+02	5.260203499e-03	3.596977844e+02	-1.351138228e-03
3.596291199e+02	-7.886306383e-03	3.598077393e+02	9.816622362e-03
